[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]	[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]
MINISTRA DE LA SPL DISERTÓ EN VILLARRICA SOBRE LA REALIDAD LINGÜÍSTICA PARAGUAYA.	"SÃMBYHYHÁRA ALCARAZ OHESA’ ?IJO PARAGUÁI ÑE’?NGUÉRA REKO, VILLARRICA TÁVAPE."
"Tras la firma de convenio de cooperación entre la Secretaría de Políticas Lingüísticas (SPL) y la Universidad Nacional de Villarrica del Espíritu Santo (UNVES), la ministra Ladislaa Alcaraz de Silvero, dictó una conferencia magistral sobre la situación lingüística del Paraguay; el idioma guaraní, su estado actual y perspectivas."	"Omboheraguapypa rire kuatiáre ñe’?me’? Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ha Universidad Nacional de Villarrica del Espíritu Santo (UNVES), Sãmbyhyhára Ladislaa Alcaraz de Silvero ohesa’?ijo Paraguái ñe’?nguéra reko; guarani ñe’? reko ha henonderã."
El evento se realizó ayer viernes en el salón de actos del Rectorado de la UNVES.	"Ko aty guasu oiko kuri kuehe pyhare, UNVES Rectorado koty guasúpe."
[NEW DOCUMENT 09/07/17 SP:07:23:a GN:07:26:a]	[NEW DOCUMENT 09/07/17 SP:07:23:a GN:07:26:a]
LA SPL TRABAJARÁ EN CONVENIO CON LA UNVES.	PÑS OMBA’APOJOAJÚTA UNVES NDIVE.
Este viernes se sellará un acuerdo de cooperación entre la Secretaría de Políticas Lingüísticas (SPL) y la Universidad Nacional de Villarrica del Espíritu Santo (UNVES).	Ko arapote?me Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ha Universidad Nacional de Villarrica del Espíritu Santo (UNVES) omboheraguapýpe kuatia he’ihápe omba’apo joajutahá hikuái.
El convenio prevé tareas conjuntas en las líneas de investigación lingüística y la incorporación gradual del empleo formal de la lengua guaraní.	Ko ñe’?me’? ári joajúpe ojehaperekáta ñe’? ha avei oñemba’apóta guarani jeporu añeterã rehe.
[NEW DOCUMENT 09/06/17 SP:05:49:a GN:05:53:a]	[NEW DOCUMENT 09/06/17 SP:05:49:a GN:05:53:a]
PROGRAMA TELEVISIVO CON SUBTÍTULO EN GUARANÍ.	TA’ANGAMBYRÝPE OJEPORU GUARANI HAIPY.
"El programa de televisión “A mil Km del mar”, emitido por Telefuturo, incorporó el uso de la lengua guaraní en el subtítulo."	"Tembiapo hérava “A mil Km del mar”, iñasãiva ta’angambyry Telefuturo rupive, ogueroike péina guarani ñe’? jeporu ijehaípe."
"La propuesta televisiva se difunde en cápsulas de dos minutos de duración y tiene como contenido los destinos turísticos de todo el mundo, historia, entretenimiento y cultura general."	"Ko mba’e os? mokõi aravo’i pukukue jepi ha ohechauka opa tenda porã yvyape tuichakue, hembiasa, vy’arã ha arandupy tuichakue voi."
[NEW DOCUMENT 09/04/17 SP:09:25:a GN:09:31:a]	[NEW DOCUMENT 09/04/17 SP:09:25:a GN:09:31:a]
PROMOTOR DEL GUARANÍ ES RECONOCIDO EN CONCEPCIÓN.	CONCEPCIÓN TAVUSÚPE OJEHECHAKUAA PETE? GUARANI MOHERAKUÃHÁRAPE.
El recientemente reconocido por	Kokueheténte Paraguái Ñe’?nguéra Sãmbyhyha ombojopói “Rohayhu
la Secretaría de Políticas Lingüísticas	che ñe’?” rupive karai Ramón Giménez Larrea-pe ha péina Concepción tavusu pegua
"con el trofeo “Rohayhu che ñe’?”, Ramón Giménez Larrea, esta vez fue reconocido"	Honorable Junta Departamental ohechakuaa avei chupe hapykuere pukúma rehe
por la Honorable Junta Departamental de Concepción por su destacado aporte y	jetypekahára ha guarani moherakuãhára ramo.
larga trayectoria como investigador y promotor de la lengua guaraní.	
[NEW DOCUMENT 09/01/17 SP:12:55:p GN:12:58:p]	[NEW DOCUMENT 09/01/17 SP:12:55:p GN:12:58:p]
MUNICIPIO DE SANTA ROSA BUSCA INCORPORAR USO FORMAL DEL GUARANÍ.	SANTA ROSA TAVAÓPE OJEGUEROIKÉTA AVEI GUARANI JEPORU MEME.
"Este viernes se realizó un taller para la normalización del guaraní, con al castellano, en la atención pública."	"Ko arapote?me ijaty heta tapicha Santa Rosa Misiones tavao pegua ha omba’apo hikuái jahechápa tojegueroike kyre’? guarani jeporu meme ha ijeporu joja, castellano ykére, oñeñangarekóvo mayma tapicháre."
"El evento fue presidido por la ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, y dirigido a referentes de distintos sectores de la sociedad de Santa Rosa Misiones."	"Ko aty omoakã Paraguái Ñe’?nguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero."
[NEW DOCUMENT 08/31/17 SP:07:05:a GN:07:07:a]	[NEW DOCUMENT 08/31/17 SP:07:05:a GN:07:07:a]
TALLER DE NORMALIZACIÓN DEL GUARANÍ EN MISIONES.	"GUARANI JEPORUMEMERÃ ATY, MISIONES TÁVAPE."
"Este jueves se realizó el taller “Ñambojojávo mokõive ñane retã ñe’?tee” que busca la normalización del uso oral y escrito de la lengua guaraní, en su carácter de lengua oficial, igual que el castellano."	"Pete? taller “Ñambojojávo mokõive ñane retã ñe’?tee”, oikova’ekue ko arapópe rupive, ojeheka guarani jeporu meme haipy ha ayvýpe, ñe’?teeháicha, castellano ndive."
"El taller se realizó en el local del Instituto de Formación Docente de la ciudad de San Juan Bautista de las Misiones y fue presidido por la ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero."	"Ko aty guasu oiko Instituto de Formación Docente, San Juan Bautista de las Misiones táva peguápe, ha omoakã Paraguái Ñe’?nguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero."
[NEW DOCUMENT 08/30/17 SP:03:19:a GN:03:21:a]	[NEW DOCUMENT 08/30/17 SP:03:19:a GN:03:21:a]
"IMPLEMENTACIÓN DEL MECIP EN LA SPL TIENE UNA CALIFICACIÓN DEL 4,26."	"MECIP ÑEMOAÑETE PÑS-PE OHUPYTÝMA 4,26 KYTÃ."
La Auditoría General del Poder	Tetã Pokatuvete pegua Auditoría General oikuaauka péina mboy
Ejecutivo dio a conocer el nuevo resultado de la evaluación al primer semestre	"kytãpa ohupyty Paraguái Ñe’?nguéra Sãmbyhyha, Mecanismo Estándar de Control Interno"
"de este año 2017, referente a la implementación del Mecanismo Estándar de"	"del Paraguay (MECIP) ñemoañetépe ko ary 2017 ryepýpe ha he’i ohupytymaha 4,26."
Control Interno del Paraguay (MECIP) en la Secretaría de Políticas Lingüísticas	Péicha ojehechauka ojehoha tenonde gotyo oñemoñepyr? guive MECIP ñemoañete ha
"(SPL) con un puntaje de 4,26."	hekove pyatãveha ohóvo PÑS ko’? rei rehe.
Con este resultado se evidencia el avance	
obtenido desde la implementación del MECIP y por ende el proceso de	
consolidación institucional de la SPL.	
[NEW DOCUMENT 08/29/17 SP:02:50:p GN:02:57:p]	[NEW DOCUMENT 08/29/17 SP:02:50:p GN:02:57:p]
BUSCAN NORMALIZAR USO DEL GUARANÍ DESDE LA MUNICIPALIDAD DE ASUNCIÓN.	PARAGUAY TAVAO REMIMO?MBY GUIVE OJEPORUMEMESE GUARANI ÑE’?.
"Un equipo técnico encabezado por el concejal municipal de Asunción, Gilberto Apuril, se reunió este martes con el equipo de trabajo de la Secretaría de Políticas Lingüístias (SPL), liderado por la ministra, Ladislaa Alcaraz de Silvero."	"Karai concejal Paraguay táva Municipalidad pegua, Gilberto Apuril, imba’apo ir?nguéra ndive oñemboja ko araapy pyharevépe Paraguái Ñe’?nguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero rendápe oikuaaukávo omoguaraniseha opa mba’e ojejapóva Paraguay táva Municipalidad guive."
En la reunión dialogaron sobre la posibilidad de un trabajo cooperativo entre la SPL y la Municipalidad de Asunción para promover el uso normal del idioma guaraní en la administración de la comuna.	Ko aty guive ikatútama oipytyvõ chupekuéra PÑS ko ojaposévape guarani rehehápe.
[NEW DOCUMENT 08/28/17 SP:09:08:a GN:09:12:a]	[NEW DOCUMENT 08/28/17 SP:09:08:a GN:09:12:a]
SUBCOMISIÓN DE CONADIS SESIONÓ ESTE LUNES.	CONADIS ATY’I OMBA’APO KO ARAKÕIME.
"La Subcomisión de Información, Comunicación y Lengua de Señas de la Comisión Nacional por los Derechos de las Personas con Discapacidad (CONADIS), liderada por la ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, tuvo su sesión ordinaria en la mañana de este lunes."	"Comisión Nacional por los Derechos de las Personas con Discapacidad (CONADIS) aty’i hérava Subcomisión de Información, Comunicación y Lengua de Señas de la Comisión Nacional, omoakãva Paraguái Ñe’?nguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, oñombyaty ha omba’apo hikuái ko arakõi pyharevépe."
"La actividad fue acompañada por el ministro de la SENADIS, Diego Samaniego."	"Omoir? avei ko aty guasu SENADIS Sãmbyhyhára, Diego Samaniego."
[NEW DOCUMENT 08/28/17 SP:07:02:a GN:07:09:a]	[NEW DOCUMENT 08/28/17 SP:07:02:a GN:07:09:a]
AVANZA DOCUMENTAL SOBRE PUEBLO MANJUI.	OHOHESEHÍNA MANJUI REHEGUA TA’ANGAMÝI.
Un equipo técnico de la Secretaría de	"Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) mba’apohára aty omoakãva Ypykuéra Ñe’? Ñeñongatu ha Ñemomasãi Moakãharapav?, María De las Nieves Montiel, omba’apo ko arakõi pyharevépe Casa Productora Planeador mba’apoharakuéra ndive, ohecha, omyatyrõ ha omone? hag?ua ta’angamýi ojejapovahína Manjui rehegua."
Políticas Lingüísticas (SPL) liderado por la directora general de Documentación	Ko tembiapo guasu oike PÑS apopyrã oipytyvõva Conacyt hérava “Rescate lingüístico Pueblo Lumnanas – Manjui” ryepýpe.
"y Promoción de Lenguas Indígenas, María De las Nieves Montiel trabajó este"	
"lunes con los técnicos de la casa productora Planeador, a fin de evaluar y validar"	
el material audiovisual sobre el pueblo indígena Manjui.	
El trabajo se enmarca	
dentro del proyecto de la SPL adjudicado por el Conacyt que se denomina “Rescate	
lingüístico Pueblo Lumnanas - Manjui”.	
[NEW DOCUMENT 08/25/17 SP:12:33:p GN:12:37:p]	[NEW DOCUMENT 08/25/17 SP:12:33:p GN:12:37:p]
LA SPL DISTINGUIÓ CON EL TROFEO “ROHAYHU CHE ÑE’?” A 20 PROMOTORES DE LA LENGUA.	PÑS OMBOJOPÓI “ROHAYHU CHE ÑE’?”-ME 20 GUARANI RAYHUHÁRAPE.
La Secretaría de Políticas Lingüísticas (SPL) distinguió con el trofeo “Rohayhu che ñe’?” a 20 promotores de la lengua guaraní.	Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ohechakuaa ha ombojopói “Rohayhu che ñe’?”-me 20 tapicha ha temimo?mby iguarani rayhúvape.
"El evento se realizó hoy viernes 25 de agosto, en coincidencia con el día del idioma guaraní, y en el marco de la semana de la lengua."	"Ko aty guasu oiko kuri ko arapote? pyharevépe, guarani ñe’? árape, ha ko ñe’? arapokõindy ñemomorã guasu ryepýpe."
[NEW DOCUMENT 08/24/17 SP:11:52:a GN:11:55:a]	[NEW DOCUMENT 08/24/17 SP:11:52:a GN:11:55:a]
DEBATIERON SOBRE LA INFLUENCIA DEL GUARANÍ EN LA LITERATURA ROABASTIANA.	GUARANI AUGUSTO ROA BASTOS ÑE’?PORÃHAIPYRÉPE REHE OÑEÑE’? PETE? AMANDAJÉPE.
"En un seminario denominado “Augusto Roa Bastos: guarani ñe’?yvotyja”,"	"Pete? amandaje hérava “Augusto Roa Bastos: guarani ñe’?yvotyja”-pe, tapicha"
expertos de la lengua guaraní compartieron hoy jueves sus investigaciones sobre	arandu ohesa’?ijo ko arapo pyharevépe imba’ekuaa guarani Augusto Roa Bastos
la presencia de la lengua nativa en la literatura roabastiana.	haipyrépe ojejuhúva rehegua.
[NEW DOCUMENT 08/24/17 SP:03:37:a GN:03:42:a]	[NEW DOCUMENT 08/24/17 SP:03:37:a GN:03:42:a]
DISTINGUIRÁN A PROMOTORES DE LA LENGUA GUARANÍ.	OJEHECHAKUAÁTA GUARANI MOASÃIHARAKUÉRAPE.
"En el marco de la semana de la lengua guaraní, la Secretaría de Políticas Lingüísticas (SPL) distinguirá con el trofeo “Rohayhu che ñe’?” a veinte (20) promotores de la lengua guaraní; la lista de homenajeados se componen de destacadas figuras del fútbol, periodista, artistas e instituciones públicas."	"Guarani ñe’? arapokõindy ñemomorã guasu ryepýpe, Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ohechakuaáta jopóita hérava “Rohayhu che ñe’?”-me mokõipa (20) oiporumeme ha akóinteva guarani ñe’?; ko’ãva apytépe oike tapicha imba’ekuaáva, oha’ãva fútbol, ñe’?asãihára, tetã remimo?mby ha ambueve."
[NEW DOCUMENT 08/23/17 SP:11:47:a GN:11:49:a]	[NEW DOCUMENT 08/23/17 SP:11:47:a GN:11:49:a]
ORGANIZARON UN CONVERSATORIO SOBRE LA LENGUA GUARANÍ.	OÑEÑE’? PETE? ATÝPE GUARANI ÑE’? REHE.
"En el marco de la semana de la lengua guaraní “Rohayhu che ñe’?”, se realizó este miércoles un conversatorio sobre la lengua guaraní."	Guarani ñe’? arapokõindy ñemomorã guasu “Rohayhu che ñe’?” ryepýpe oñembosako’i ko araryndy pyharevépe pete? ñomongeta jere guarani ñe’? rehegua.
"La ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, disertó sobre la lengua guaraní, su situación actual y proyecciones a futuro."	"Paraguái Ñe’?nguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, ohesa’?ijo guarani ñe’? rekove, mba’éichapa o? ha mba’épa oha’arõ ichupe."
[NEW DOCUMENT 08/23/17 SP:10:25:a GN:10:27:a]	[NEW DOCUMENT 08/23/17 SP:10:25:a GN:10:27:a]
SEMINARIO SOBRE: EL GUARANÍ EN LA LITERATURA DE AUGUSTO ROA BASTOS.	GUARANI ÑE’? AUGUSTO ROA BASTOS HAIPYRÉPE OJEHESA’?IJÓTA PETE? AMANDAJÉPE.
"En un seminario denominado “Augusto Roa Bastos: guarani ñe’?yvotyja”, expertos de la lengua guaraní y del arte literario compartirán sus investigaciones sobre el guaraní en la literatura roabastiana."	Pete? amandaje hérava “Augusto Roa Bastos: guarani ñe’?yvotyja” ryepýpe tapicha arandu guaraníme ohesa’?jóta imba’ekuaa Augusto Roa Bastos guarani jeporu iñe’? porã haipyrépe rehegua.
"El seminario será este jueves 24 a las 10:00 en el salón multiuso “Soldado del Chaco” del Instituto Superior de Educación “Dr. Raúl Peña” (ISE), en Avda."	"Ko amandaje oikóta ko’?rõ 24 jasypoapýpe 10:00 aravo jave koty “Soldado del Chaco”, Instituto Superior de Educación “Dr. Raúl Peña” (ISE) peguápe, opytáva Eusebio Ayala km 4,5 rapépe, Paraguay távape."
"Eusebio Ayala km 4,5, en Asunción."	
[NEW DOCUMENT 08/22/17 SP:07:25:a GN:07:27:a]	[NEW DOCUMENT 08/22/17 SP:07:25:a GN:07:27:a]
“ROHAYHU CHE ÑE’?” SE TRASLADA HOY AL INTERIOR DEL PAÍS.	“ROHAYHU CHE ÑE’?” OJEPYSO TETÃPY REHE.
La agenda de la semana de la lengua guaraní “Rohayhu che ñe’?” se traslada hoy en dos departamentos del interior del país para discutir temas referentes a la lengua guaraní y su uso normal como lengua oficial del Paraguay.	"Guarani ñe’? arapokõindy ñemomorã guasu “Rohayhu che ñe’?” ojepyso ko araapýpe tetãpy rehe oñeñe’? hag?ua guarani jeporu memerã rehe, Paraguái ñe’?teéramo."
[NEW DOCUMENT 08/21/17 SP:10:51:a GN:10:55:a]	[NEW DOCUMENT 08/21/17 SP:10:51:a GN:10:55:a]
ARRANCÓ LA SEMANA DE LA LENGUA GUARANÍ “ROHAYHU CHE ÑE’?”.	OÑEPYR?MA GUARANI ÑE’? ARAPOKÕINDY “ROHAYHU CHE ÑE’?”.
"En un ambiente de fiesta, este lunes se dio apertura oficial a la cuarta edición de “Rohayhu che ñe’?” la semana de la lengua guaraní organizada por la Secretaría de Políticas Lingüísticas (SPL) que invita a toda la sociedad paraguaya a vivir en y con la lengua durante una semana."	"Vy’apópe oñepyr? ko arakõime irundyha “Rohayhu che ñe’?”, guarani arapokõindy ñemomorã guasu ombosako’íva Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ha ñane renoimbaitéva jaikovemi hag?ua guaraníme ha guarani ndive ko arapokõindýpe."
"La apertura oficial fue presidida por la ministra de la SPL, Ladislaa Alcaraz de Silvero, en compañía de altas autoridades y representantes de distintos sectores e instituciones de país."	"Ko ñemomorã guasu ñemoñepyr? omoakã PÑS Sãmbyhyhára, Ladislaa Alcaraz de Silvero, omoir? chupe ambueve mburuvicha ha avei heta temimo?mby rérape oúva."
[NEW DOCUMENT 08/20/17 SP:01:49:p GN:01:53:p]	[NEW DOCUMENT 08/20/17 SP:01:49:p GN:01:53:p]
LA SEMANA DE LA LENGUA GUARANÍ “ROHAYHU CHE ÑE’?” INICIA MAÑANA.	GUARANI ÑE’? ARAPOKÕINDY “ROHAYHU CHE ÑE’?” OÑEPYR?TA KO’?RÕ.
	"Ko arakõi 21 jasypoapýpe oñepyr?ta guarani ñe’? arapokõindy ñemomorã guasu “Rohayhu che ñe’?”, ombosako’íva Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ha ohenóiva mayma Paraguaiguápe, irundy aryháma, oikove joaite hag?ua guaraníme ha guarani ndive pete? arapokõindy pukukue."
[NEW DOCUMENT 08/18/17 SP:08:10:a GN:10:00:a]	[NEW DOCUMENT 08/18/17 SP:08:10:a GN:10:00:a]
AGENDA DE ACTIVIDADES DE “ROHAYHU CHE ÑE’?” 2017.	TEMBIAPORÃ’ATY “ROHAYHU CHE ÑE’?” 2017 REHEGUA.
Aquí podrá acceder a la agenda de actividades de la semana	Ápe rejuhupaitéta opa mba’e ojejapótava guarani ñe’? ñemomorã guasu pete?
de la lengua guaraní “Rohayhu che ñe’?”	arapokõindy pukukue hérava “Rohayhu che ñe’?”
que va del 21 al 25 de agosto del 2017.	"ryepýpe, oikótava 21 jasypoapy guive 25 peve."
Clic aquí para descargar	Ápe ejopy ha emboguejy.
[NEW DOCUMENT 08/18/17 SP:02:44:a GN:03:13:a]	[NEW DOCUMENT 08/18/17 SP:02:44:a GN:03:13:a]
INVITAN A VIVIR EN GUARANÍ DURANTE UNA SEMANA.	OJEJERURE OJEIKOVE HAG?UA GUARANÍME PETE? ARAPOKÕINDY PUKUKUE.
La Secretaría de Políticas Lingüísticas (SPL) organiza por cuarto año consecutivo la semana de la lengua guaraní “Rohayhu che ñe’?” que invita a la sociedad paraguaya a vivir en y con la lengua durante toda una semana.	Paraguái Ñe’?nguéra Sãmbyhyha (PÑS) ombosako’i irundy aryháma guarani ñe’? ñemomorã pete? arapokõindy pukukue hérava “Rohayhu che ñe’?” ha ojerure mayma Paraguaiguápe jaikovemi hag?ua guaraníme ha guarani ndive ko arapokõindýpe.
"A través de una serie de actividades se buscará generar espacios a favor de la promoción, revalorización y normal uso de la lengua guaraní en todos los ámbitos de interacción social, de manera a jerarquizar y elevar el orgullo de la población hacia ella."	"Heta hendáicha oñemoasãita guarani ñe’? oñemomba’eve ha ojeporumemeve hag?ua mamo hendápe ha opa mba’erã, imbareteve ha ñande aguarave hag?ua heseve ko’? rei rehe."
[NEW DOCUMENT 08/16/17 SP:10:20:a GN:10:27:a]	[NEW DOCUMENT 08/16/17 SP:10:20:a GN:10:27:a]
MINISTRA DE LA SPL ACOMPAÑÓ LA PRESENTACIÓN DEL PLAN NACIONAL DE LOS PUEBLOS INDÍGENAS.	PÑS SÃMBYHYHÁRA OMOIR? “PLAN NACIONAL DE LOS PUEBLOS INDÍGENAS” JEKUAAUKA.
Durante un encuentro de líderes	"Ypykuéra moakãharakuéra aty pete?me, ombosako’íva Instituto"
"indígenas de todo el país, organizado por el Instituto Paraguayo del Indígena,"	"Paraguayo del Indígena, oñemoñepyr? ko ararundýpe “Plan Nacional de los Pueblos"
se inauguró este miércoles el evento para la construcción del Plan Nacional de	Indígenas” ojejapóva oñeñangarekopaite hag?ua ypykuéra remikotev? rehe.
los Pueblos Indígenas con el que se pretende atender diferentes aspectos que	"Paraguái Ñe’?nguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero omoir? avei ko aty"
hacen a la vida de los nativos.	guasu.
La ministra de la Secretaría de Políticas	
"Lingüísticas, Ladislaa Alcaraz de Silvero, acompañó estuvo presente en el acto"	
de apertura.	
[NEW DOCUMENT 08/16/17 SP:07:45:a GN:07:48:a]	[NEW DOCUMENT 08/16/17 SP:07:45:a GN:07:48:a]
ORGANIZAN CHARLA SOBRE NORMAS ORTOGRÁFICAS DEL GUARANÍ.	OÑEMBOSAKO’I ATY JAHAI PORÃ HAG?UA GUARANÍME.
La Academia de la Lengua Guaraní organiza una charla-taller sobre Normas Ortográficas del Guaraní “Jahai porã hag?ua guaraníme”.	Guarani Ñe’? Rerekuapav? ombosako’i pete? aty oporohekombo’etahápe guarani ñe’? mbojojahakuérare “Jahai porã hag?ua guaraníme”.
"Será este viernes 18 a las 18:00 h. en la Biblioteca Nacional, ubicada en De la Residenta 820 casi Perú, con acceso libre."	"Oikóta ko arapote? 18 jasyapýpe 18:00 aravóramo, Biblioteca Nacional-pe, opytáva De la Residenta 820 haimete Perú-pe, ha reieténte ojehokuaa."
