[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]	[NEW DOCUMENT 03/31/23 SP:06:05:a GN:10:47:a]
Los funcionarios, Letty Rondenlli y Javier Tatter, ambos de la Dirección General de Gestión y Desarrollo de las Personas de la SPL, explicaron a los televidentes los pormenores del Concurso.	Ko temimoĩmby mba’apohára, Letty Rondelli ha Javier Tatter, omombe’u opa marandu ko Ñehenói rehegua.
[NEW DOCUMENT 10/07/16 SP:02:57:p GN:03:00:p]	[NEW DOCUMENT 10/07/16 SP:02:57:p GN:03:00:p]
JORNADA DE PLANIFICACIÓN PARA EL USO DEL GUARANÍ EN ITAPÚA.	GUARANI JEPORU MEME ÑEMBOHAPE ITAPÚA TAVUSÚPE.
Este viernes se realizó en la Gobernación de Itapúa el taller para la implementación gradual de la Ley 4251/10 de Lenguas en las instituciones locales y en los diferentes ámbitos de la sociedad.	Ko ararundýpe ojegueroguata Gobernación de Itapúa pe peteĩ taller oñembohapévo Léi 4251/10 Ñe’ẽnguéra rehegua ñemoañete opa Estado remimoĩmby ha opa hendárupi ko tavusu tuichakue.
La jornada de trabajo fue presidida por la Ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero.	Ko taller omoakã Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero.
El auditorio estuvo conformado por actores locales de distintos sectores.	Heta temomoĩmby ha opa ambue hendágui oñeime ko atýpe.
[NEW DOCUMENT 10/07/16 SP:06:16:a GN:06:20:a]	[NEW DOCUMENT 10/07/16 SP:06:16:a GN:06:20:a]
MINISTRA DE LA SPL HABLÓ DURANTE LA SESIÓN EDUCATIVA DE ALIUP.	PÑS SÃMBYHYHÁRA OÑE’Ẽ “SESIÓN EDUCATIVA DE ALIUP” AJA.
La Ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, habló sobre la diversidad lingüística del Paraguay como eje fundamental para una cultura de la paz y desarrollo en la educación que promueve valores.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, oñe’ẽ Paraguái ñe’ẽeta rehe ha mba’éichapa ñañangarekóramo kóvare ñamba’apohína py’aguapyrã ha tekoporã ñehekombo’e rehe.
Su disertación se enmarcó dentro de la sesión educativa de la Alianza Universitaria por La Paz (ALIUP), realizada este jueves en la Sala Bicameral del Congreso de la Nación.	Ko iñehesa’ỹijopy oike Sesión Educativa ombosako’íva Alianza Universitaria por La Paz (ALIUP), ha oikóvakuri upe arapópe, Sala Bicameral, Congreso de la Nación pe.
[NEW DOCUMENT 10/04/16 SP:12:31:p GN:12:35:p]	[NEW DOCUMENT 10/04/16 SP:12:31:p GN:12:35:p]
MINISTRA DE LA SPL DISERTÓ EN UN FORO SOBRE EDUCACIÓN SUPERIOR.	PÑS SÃMBYHYHÁRA OÑE’Ẽ PETEĨ AMANDAJE, EDUCACIÓN SUPERIOR REHEGUAHÁPE.
La Ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, ofreció este martes una disertación sobre las políticas lingüísticas implementadas desde la institución que preside.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, ohesa’ỹijo ko araapýpe política ñe’ẽnguéra rehegua, peteĩ amandaje guasu Educación Superior reheguápe, ombosako’íva Viceministerio de Educación Superior, Tekombo’e ha Arandupy Motenondeha pegua.
Fue durante el Foro de Educación Superior organizado por el Viceministerio de Educación Superior del Ministerio de Educación y Cultura.	
[NEW DOCUMENT 10/04/16 SP:06:43:a GN:06:53:a]	[NEW DOCUMENT 10/04/16 SP:06:43:a GN:06:53:a]
LA SPL LLAMA A UN CONCURSO PÚBLICO PARA CUBRIR SEIS CARGOS VACANTES.	PÑS OHENÓI MAYMA OMBA’APOSÉVAPE.
La Secretaría de Políticas Lingüísticas (SPL) llama a un Concurso Público de Oposición para cubrir 6 (seis) cargos permanentes de Coordinador Técnico – Pedagógico.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) ohenói 6 (poteĩ) mba’apohára pyahu jeporavorã, ko’ãva Coordinador Técnico – Pedagógico rã.
Los cargos convocados son: 2 (dos) Técnicos en Investigación Lingüística, 1 (uno) Técnico en Planificación Lingüística, 1 (uno) Técnico en Lengua Portuguesa, 1 (uno) Técnico en Lengua de Señas (PCD), y 1 (uno) Técnico Indígena.	Opa umi ojeporavótava: 2 (mokõi) Técnico en Investigación Lingüística, 1 (peteĩ) Técnico en Planificación Lingüística, 1 (peteĩ) Técnico en Lengua Portuguesa, 1 (peteĩ) Técnico en Lengua de Señas (PCD), ha 1 (peteĩ) Técnico Indígena.
[NEW DOCUMENT 09/29/16 SP:11:48:a GN:11:53:a]	[NEW DOCUMENT 09/29/16 SP:11:48:a GN:11:53:a]
MINISTRA DE LA SPL DISERTÓ SOBRE EL GUARANÍ EN UN CONGRESO INTERNACIONAL.	SÃMBYHYHÁRA ALCARAZ OÑE’Ẽ GUARANI REHE PETEĨ AMANDAJE GUASÚPE, ARGENTINA PE.
Inició este jueves en la ciudad de Corrientes, Argentina, el 3º Congreso de Lengua y Cultura Guaraní.	Ko arapópe, táva Corrientes, Argentina pe, oñepyrũ amandaje guasu 3º Congreso de Lengua y Cultura Guaraní.
La Ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, fue la primera expositora y destacó los espacios que va conquistando cada vez más la lengua guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, omoñepyrũ ko Amandaje guasu ha omomba’e guarani jeroike heta hendarúpi.
[NEW DOCUMENT 09/28/16 SP:11:07:a GN:11:12:a]	[NEW DOCUMENT 09/28/16 SP:11:07:a GN:11:12:a]
HOY SE CELEBRA EL DÍA INTERNACIONAL DEL DERECHO AL ACCESO A LA INFORMACIÓN.	KO ÁRAPE OÑEMOMORÃ “DÍA INTERNACIONAL DEL DERECHO AL ACCESO UNIVERSAL A LA INFORMACIÓN”.
Este miércoles 28 se realizó una jornada abierta y participativa para reflexionar y conmemorar el Día Internacional del Derecho al Acceso Universal a la Información.	Ko 28 jasyporundýpe, peteĩ aty guasúpe, oñeñomongeta ha oñemomorã “Día Internacional del Derecho al Acceso Universal a la Información”.
La Ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, igual que otras altas autoridades, participaron de la apertura del evento.	Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, heta ambue mburuvicha ndive, omoirũ ko aty guasu ñemoñepyrũ.
[NEW DOCUMENT 09/28/16 SP:09:45:a GN:09:53:a]	[NEW DOCUMENT 09/28/16 SP:09:45:a GN:09:53:a]
LENGUA Y CULTURA GUARANÍ SERÁN TEMAS DE DEBATE EN UN CONGRESO EN ARGENTINA.	GUARANI ÑE’Ẽ HA IÑARANDUPY REHE OÑEÑE’ẼTA PETEĨ AMANDAJÉPE, ARGENTINA RETÃME.
En la ciudad de Corrientes, Argentina, se desarrollará el 3º Congreso de Lengua y Cultura Guaraní entre los días 29 y 30 de setiembre.	Táva Corrientes, Argentina retãme, oikóta ko 29 ha 30 jasyporundýpe peteĩ amandaje guasu hérava 3º Congreso de Lengua y Cultura Guaraní.
El Congreso tiene como objetivo fortalecer los vínculos con el guaraní como lengua autóctona, asimismo, la difusión y rescate de todo el acervo cultural nativo.	Ko amandaje guasu rupive oñemombaretese rekovesã ñe’ẽ ypýramo, avei oñemombarete ha oñemoasãive hag̃ua arandupy ojejuhúva ipype.
[NEW DOCUMENT 09/27/16 SP:01:57:p GN:02:00:p]	[NEW DOCUMENT 09/27/16 SP:01:57:p GN:02:00:p]
MINISTRA DE LA SPL, PRESENTE EN LA APERTURA DE LA EXPO FISCALÍA.	PÑS SÃMBYHYHÁRA OMOIRŨ EXPO FISCALÍA ÑEMOÑEPYRŨ.
En la mañana de este martes se dio apertura a la Expo Fiscalía, con talleres sobre el trabajo del Ministerio Público.	Ko araapy pyharevépe oñepyrũ Expo Fiscalía, hyepýpe Ministerio Público ohesa’ỹijo ha ohechauka hembiapoeta.
La Ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, acompañó el acto igual que otras altas autoridades.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (PÑS), Ladislaa Alcaraz de Silvero, heta ambue mburuvicháicha, omoirũ ko aty guasu ñemoñepyrũ.
[NEW DOCUMENT 09/25/16 SP:04:51:a GN:05:02:a]	[NEW DOCUMENT 09/25/16 SP:04:51:a GN:05:02:a]
SPL Y SICOM TRABAJARÁN UN MANUAL DE NORMALIZACIÓN DEL GUARANÍ.	PÑS HA SICOM OMBOSAKO’I PETEĨ “MANUAL DE NORMALIZACIÓN DEL GUARANÍ”.
La Ministra de la Secretaría de Políticas Lingüísticas (SPL), Ladislaa Alcaraz de Silvero, acompañada de un equipo de trabajo, se reunió el miércoles último con el Viceministro de la Secretaría de Información y Comunicación (SICOM), Rodney Acevedo, a fin de coordinar la realización de un Manual de Normalización del Guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyhára (pñs), Ladislaa Alcaraz de Silvero, hembiapo irũnguéra ndive, oñombyaty upe ararundy ohasava’ekuépe, Marandu ha Ñomomarandu Sãmbyhyha Viceministro, Rodney Acevedo ndive, ombohape hag̃ua guarani jeporu memerã (Manual de Normalización del Guaraní).
Con el Manual, el Gobierno Nacional pretende visibilizar y destacar el idioma guaraní a nivel país.	Ko Manual rupive, Tetã Rekuái ogueroikese guarani jeporu meme opárupi, tetãpy tuichakue.
[NEW DOCUMENT 09/22/16 SP:01:20:p GN:01:30:p]	[NEW DOCUMENT 09/22/16 SP:01:20:p GN:01:30:p]
EL GUARANÍ: UNA LENGUA VIVA Y DE INTERÉS EN EL EXTERIOR DEL PAÍS.	GUARANI ÑE’Ẽ: HEKOVE MBARETE HA HETA PYTAGUA OHECHARAMO.
En la siguiente nota podrás leer una entrevista realizada por la revista En Alianza Editorial a la lingüista francesa, Élodie Blestel, quien se desempeña como docente de Lingüística Hispánica en la Universidad Sorbonne Nouvelle; asimismo, se dedica a la investigación lingüística sobre el contacto de lenguas entre español y guaraní dentro de la Universidad.	Ko’ápe remoñe’ẽkuaa peteĩ ñomongeta castellano pe, lingüista Francia gua, Élidie Blestel ndive, iñasãiva’ekue revista oguenohẽva’ekue ko jasyporundýpe En Alianza Editorial.
La lingüista menciona que desde 1970, distintas instituciones de educación superior francesas han ido enseñando el idioma guaraní a estudiantes de distintas partes del mundo.	Ko lingüista oporohekombo’e Lingüística Hispánica, Universidad Sorbonne Nouvelle pe; avei ohapereka guarani ha castellano reko ojokuápe.
	He’i 1970 guvie heta mbo’ehaovusúpe, Francia pe, oñembo’e kyre’ỹ guarani heta tapicha opaguivoguápe.
[NEW DOCUMENT 09/21/16 SP:01:04:p GN:01:14:p]	[NEW DOCUMENT 09/21/16 SP:01:04:p GN:01:14:p]
PROPONEN ELEVAR EL ESTATUS DE LA LENGUA GUARANÍ.	JOAJÚPE OÑEMOMBARETEVÉTA GUARANI ÑE’Ẽ.
La Secretaría de Políticas Lingüísticas (SPL) y Proyack Emprendimientos Empresariales se comprometieron este miércoles a trabajar coordinadamente a fin de impulsar proyectos que apunten al uso y promoción de la lengua guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyha (PÑS) ha Proyack Emprendimientos Empresariales oñomoñe’ẽpeteĩ ko ararundy ha he’i ojupe omba’apojoajutaha guarani jeporu ha iñemoasãi rehe.
El acuerdo de cooperación mutua se concretó con la firma de un acta de compromiso ente la Ministra de la SPL, Ladislaa Alcaraz de Silvero, y Lorena Marín, Gerente de la empresa Proyack.	Ko ñe’ẽme’ẽ ñemboheraguapy omoañete Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, ha Lorena Marín, Gerente de Proyack.
[NEW DOCUMENT 09/20/16 SP:01:22:p GN:01:37:p]	[NEW DOCUMENT 09/20/16 SP:01:22:p GN:01:37:p]
EN YBYTYMI PROMUEVEN NORMALIZACIÓN DE LA LENGUA GUARANÍ.	YBYTYMI TÁVAPE OÑEMBA’APO GUARANI JEPORU MEME REHE.
En la ciudad de Ybytymi del Departamento de Paraguarí se realizó este martes un taller sobre la normalización del uso de la lengua guaraní junto al castellano para la atención pública.	Táva Ybytymi me, Departamento de Paraguarí pe opytáva, ojejapo ko araapýpe taller guarani jeporu memerã, castellano ykére, Estado rérape.
Los técnicos lingüísticos de la Secretaría de Políticas Lingüísticas, Alcibiades Brítez y Marcelo Silva, ofrecieron el taller al auditorio que estuvo conformado por funcionarios de la Municipalidad y de Justicia Electoral, Juez de Paz, supervisores, docentes, y otros referentes de la comunidad.	Paraguái Ñe’ẽnguéra Sãmbyhyha mba’apoharakuéra, Alcibiades Brítez ha Marcelo Silva, ohesa’ỹijo ko taller heta tavaygua ndive, Municipalidad y Justicia Electoral mba’apoharakuéra, Juez de Paz, mbo’ehára ha supervisor kuéra, ha ambueve tapicha.
[NEW DOCUMENT 09/17/16 SP:11:53:a GN:11:59:a]	[NEW DOCUMENT 09/17/16 SP:11:53:a GN:11:59:a]
DIFUNDEN POR RADIO NACIONAL DEL PARAGUAY LA TRADUCCIÓN AL GUARANÍ DE LIBRE OFFICE.	OÑEMOASÃI RADIO NACIONAL DEL PARAGUAY RUPIVE “LIBRE OFFICE” ÑEMOGUARANI.
Durante el programa radial oficial de la Secretaría de Políticas Lingüísticas, Paraguái Ñe’ẽtee, emitido el viernes viernes de 10:00 a 11:00 h. por la 920 AM Radio Nacional del Paraguay, se trató el tema: Libre Office en Guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyha rembiapo “Paraguái Ñe’ẽtee”, iñasãiva arapoteĩramo 10:00 aravo guive 11:00 peve, Radio Nacional del Paraguay 920 AM rupive, omoasãikuri ko Libre Office ñembosaha guaraníme.
El Director General de Tecnologías de la Información, Juan Valenzuela; Rossana Arias, Jefa del Departamento de Traducción; Zulma Trinidad, Jefa del Departamento de Estudios Lingüísticos; y Abelardo Ayala, Jefe del Departamento de Tecnologías del Lenguaje, todos de la Secretaría de Políticas Lingüísticas, presentaron a la audiencia el proyecto de traducción al guaraní de la herramienta informática Libre Office.	Karai Juan Valenzuela, Director General de Tecnologías de la Información; Rossana Arias, Jefa del Departamento de Traducción; Zulma Trinidad, Jefa del Departamento de Estudios Lingüísticos; ha Abelardo Ayala, Jefe del Departamento de Tecnologías del Lenguaje, opavavete Paraguái Ñe’ẽnguéra Sãmbyhyha pegua, oikuaauka puhoe rupive mba’etepahína guaraníme ñembohasa ko tembiporu pyahu hérava Libre Office.
[NEW DOCUMENT 09/17/16 SP:07:18:a GN:07:26:a]	[NEW DOCUMENT 09/17/16 SP:07:18:a GN:07:26:a]
INICIATIVA PRIVADA PROMUEVE USO DEL GUARANÍ.	OÑEMOHERAKUÃ GUARANI, EMPRESA PRIVADA GUIVE.
A través de la marca de remeras TORY de la empresa nacional Proyack se promueve el uso del guaraní con frases populares que reflejan la idiosincrasia paraguaya.	Remera TORY, empresa Proyack Paraguái pegua rupive, oñemoherakuã guarani ñe’ẽ haipýpe, oñemombe’úvo ñande rekotee rehegua.
La Secretaría de Políticas lingüísticas celebra que desde el sector privado se fomente el uso y difusión de la lengua guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyha oguerohory ojehyvykói rehe avei empresa privada hakuéra guive guarani jeporu ha iñemoasãi.
[NEW DOCUMENT 09/14/16 SP:01:30:p GN:01:34:p]	[NEW DOCUMENT 09/14/16 SP:01:30:p GN:01:34:p]
PLANIFICAN USO NORMAL DEL GUARANÍ EN EL DEPARTAMENTO DE BOQUERÓN.	BOQUERÓN TAVUSÚPE OÑEMBOHAPE GUARANI JEPORUMEMERÃ.
Este miércoles se realizó en la Gobernación de Boquerón el taller para la implementación gradual de la Ley 4251/10 de Lenguas en las instituciones locales y en los diferentes ámbitos de la sociedad.	Ko ararundýpe ojegueroguata Gobernación de Boquerón pe peteĩ taller oñembohapévo Léi 4251/10 Ñe’ẽnguéra rehegua ñemoañete opa Estado remimoĩmby ha opa hendárupi ko tavusu tuichakue.
La jornada de trabajo fue presidida por la Ministra de la Secretaría de Políticas Lingüísitcas, Ladislaa Alcaraz de Silvero.	Ko taller omoakã Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero.
El auditorio estuvo conformado por actores locales de distintos sectores.	Heta temomoĩmby ha opa ambue hendágui oñeime ko atýpe.
[NEW DOCUMENT 09/09/16 SP:05:59:a GN:06:09:a]	[NEW DOCUMENT 09/09/16 SP:05:59:a GN:06:09:a]
TRADUCEN AL GUARANÍ LA HERRAMIENTA INFORMÁTICA “LIBRE OFFICE”.	“LIBRE OFFICE” OÑEMBOHASAHÍNA GUARANÍME.
La Secretaría de Políticas Lingüísticas, la Facultad Politécnica de la UNA, el Ateneo de Lengua y Cultura Guaraní, el Instituto Superior de Lenguas de la UNA, y Libre Office Guaraní, están realizando la traducción de la herramienta informática “Libre Office” a la lengua guaraní.	Paraguái Ñe’ẽnguéra Sãmbyhyha, Facultad Politécnica (UNA), Ateneo de Lengua y Cultura Guaraní, Instituto Superior de Lenguas (UNA), ha Libre Office Guaraní, ombohasahína guaraníme ko tembipuru pyahu “Libre Office”.
El proyecto consiste en continuar la tarea de traducción nacida de la mano de un paraguayo residente en Canadá, Giovanni Caligaris, miembro voluntario de la organización “The Document Foundation”.	Péicha ojegueroguatave oñemohu’ã hag̃ua tembiapo omoñepyrũmava’ekue peteĩ Paraguaigua oikóva Canadá pe, Giovanni Caligaris, oĩva aty “The Document Foundation” ryepýpe.
[NEW DOCUMENT 09/08/16 SP:10:34:a GN:10:36:a]	[NEW DOCUMENT 09/08/16 SP:10:34:a GN:10:36:a]
MINISTRA DE LA SPL ACOMPAÑÓ LA APERTURA DEL CONGRESO DE EDUCACIÓN ARTÍSTICA.	PÑS SÃMBYHYHÁRA OMOIRŨ CONGRESO DE EDUCACIÓN ARTÍSTICA ÑEMOÑEPYRŨ.
Este jueves inició el Congreso de Educación Artística, con el lema “Vivir el Arte” organizado por el Instituto Superior de Bellas Artes - ISBA, del Ministerio de Educación y Cultura y Centro Cultural de la República “ El Cabildo”.	Ko arapópe oñepyrũ Congreso de Eduación Artística “Vivir el Arte”, ombosako’íva Instituto Superior de Bellas Artes – ISBA, Tekombo’e ha Arandupy Motenondeha ryepýpe omba’apóva, ha Centro Cultural de la República “El Cabildo”.
La Ministra de la Secretaría de Políticas Lingüísticas, Ladislaa Alcaraz de Silvero, igual que otras altas autoridades, acompañó el acto de apertura.	Paraguái Ñe’ẽnguéra Sãmbyhyhára, Ladislaa Alcaraz de Silvero, heta ambue mburuvicháicha, omoirũ ko Congreso ñemoñepyrũ.
[NEW DOCUMENT 09/08/16 SP:05:23:a GN:05:25:a]	[NEW DOCUMENT 09/08/16 SP:05:23:a GN:05:25:a]
PUBLICAN NOMBRE DEL GANADOR DEL CONCURSO PARA EL CARGO DE ASISTENTE TÉCNICO DE AUDITORÍA INTERNA.	OJEKUAAUKA MÁVAPA HA’EVE CONCURSO PE, OJEPORAVO HAGUÉPE ASISTENTE TÉCNICO DE AUDITORÍA INTERNA RÃ.
A través del portal web: www.paraguayconcursa.gov.py se dio a conocer este jueves el nombre del ganador del Concurso Público de Oposición para cubrir el cargo de Asistente Técnico de Auditoría Interna de la Secretaría de Políticas Lingüísticas.	Internet pe, portal: www.paraguayconcursa.gov.py rupive ojekuaauka ko arapópe mávapa ha’eve Concurso Público de Oposición oiporavova’ekue Asistente Técnico de Auditoría Interna rã, Paraguái Ñe’ẽnguéra Sãmbyhyhápe g̃uarã.
Se trata del ciudadano José Alberto Quiñónez Rivas con C. I. Nº: 1.861.064.	Héra José Alberto Quiñónez Rivas, C. I. Nº: 1.861.064.
[NEW DOCUMENT 09/07/16 SP:11:05:a GN:11:12:a]	[NEW DOCUMENT 09/07/16 SP:11:05:a GN:11:12:a]
DAN A CONOCER AL GANADOR DEL CONCURSO PARA EL CARGO DE TESORERO DE LA SPL.	OJEKUAAUKA MÁVAPA HA’EVE CONCURSO PE, OJEPORAVO HAGUÉPE PÑS TESORERO RÃ.
A través del portal web: www.paraguayconcursa.gov.pyse dio a conocer este miércoles el nombre del ganador del Concurso Público de Oposición para cubrir el cargo de Tesorero de la Secretaría de Políticas Lingüísticas.	Internet pe, portal: www.paraguayconcursa.gov.py rupive ojekuaauka ko ararundýpe mávapa ha’eve Concurso Público de Oposición oiporavova’ekue Tesorero rã, Paraguái Ñe’ẽnguéra Sãmbyhyhápe g̃uarã.
Se trata del ciudadano Francisco Javier Castiñeira Riveros con cédula de identidad Nº: 3.738.358.	Héra Francisco Javier Castiñeira Riveros, C. I. Nº: 3.738.358.
[NEW DOCUMENT 09/07/16 SP:10:08:a GN:10:16:a]	[NEW DOCUMENT 09/07/16 SP:10:08:a GN:10:16:a]
LA ALG PRESENTÓ LAS REGLAS ORTOGRÁFICAS DEL GUARANÍ.	GÑR OGUENOHẼ GUARANI ÑE’Ẽ JEHAIRÃ MBOJOJAHAKUÉRA.
El primer trabajo oficial concluido por la Academia de la Lengua Guaraní (ALG) “Las Reglas Ortográficas del Guaraní”, fue presentado este miércoles ante la sociedad paraguaya.	Tembiapo tenondete omohu’ãva Guarani Ñe’ẽ Rerekuapavẽ “Guarani Ñe’ẽ Jehairã Mbojojahakuéra” péina osẽma ko ararundy pyharevépe.
El evento tuvo lugar en la sede de la Academia Diplomática y Consular del Ministerio de Relaciones Exteriores, y contó con la presencia de altas autoridades del Estado y de otros sectores; asimismo, de los medios masivos de comunicación.	Ko aty guasu jekuaaukaha oiko, Academia Diplomática y Consular-pe, Ministerio de Relaciones Exteriores ryepýpe omba’apóva, ha ombyaty heta temimoĩmby, mburuvicha ha momaranduhakuérape.
